id_chamado,data_abertura,id_subtipo,tipo,id_bairro
17033306,2022-03-18,5071,Perturbação do sossego,14
17033555,2022-03-18,5071,Perturbação do sossego,124
17033626,2022-03-18,5071,Perturbação do sossego,76
17033656,2022-03-18,5071,Perturbação do sossego,24
17033738,2022-03-18,5071,Perturbação do sossego,41
17033875,2022-03-18,5071,Perturbação do sossego,26
17033881,2022-03-18,5071,Perturbação do sossego,31
17033901,2022-03-18,5071,Perturbação do sossego,128
17033909,2022-03-18,5071,Perturbação do sossego,128
17033921,2022-03-18,5071,Perturbação do sossego,25
17033926,2022-03-18,5071,Perturbação do sossego,30
17033943,2022-03-18,5071,Perturbação do sossego,115
17033993,2022-03-18,5071,Perturbação do sossego,33
17034010,2022-03-18,5071,Perturbação do sossego,31
17034025,2022-03-18,5071,Perturbação do sossego,18
17034035,2022-03-18,5071,Perturbação do sossego,124
17034095,2022-03-18,5071,Perturbação do sossego,144
17034099,2022-03-18,5071,Perturbação do sossego,33
17034130,2022-03-18,5071,Perturbação do sossego,5
17034172,2022-03-18,5071,Perturbação do sossego,132
17034183,2022-03-18,5071,Perturbação do sossego,64
17034187,2022-03-18,5071,Perturbação do sossego,64
17034206,2022-03-18,5071,Perturbação do sossego,33
17034216,2022-03-18,5071,Perturbação do sossego,128
17034232,2022-03-18,5071,Perturbação do sossego,124
17034242,2022-03-18,5071,Perturbação do sossego,124
17034251,2022-03-18,5071,Perturbação do sossego,124
17034253,2022-03-18,5071,Perturbação do sossego,45
17034282,2022-03-18,5071,Perturbação do sossego,43
17034294,2022-03-18,5071,Perturbação do sossego,64
17034301,2022-03-18,5071,Perturbação do sossego,64
17034311,2022-03-18,5071,Perturbação do sossego,64
17034317,2022-03-18,5071,Perturbação do sossego,64
17034348,2022-03-18,5071,Perturbação do sossego,39
17034353,2022-03-18,5071,Perturbação do sossego,144
17034357,2022-03-18,5071,Perturbação do sossego,64
17034368,2022-03-18,5071,Perturbação do sossego,121
17034372,2022-03-18,5071,Perturbação do sossego,161
17034374,2022-03-18,5071,Perturbação do sossego,132
17034388,2022-03-18,5071,Perturbação do sossego,20
17034400,2022-03-18,5071,Perturbação do sossego,64
17034410,2022-03-18,5071,Perturbação do sossego,64
17034411,2022-03-18,5071,Perturbação do sossego,33
17034416,2022-03-18,5071,Perturbação do sossego,64
17034417,2022-03-18,5071,Perturbação do sossego,29
17034419,2022-03-18,5071,Perturbação do sossego,35
17034420,2022-03-18,5071,Perturbação do sossego,90
17034421,2022-03-18,5071,Perturbação do sossego,121
17034430,2022-03-18,5071,Perturbação do sossego,38
17034440,2022-03-18,5071,Perturbação do sossego,26
17034441,2022-03-18,5071,Perturbação do sossego,24
17034443,2022-03-18,5071,Perturbação do sossego,66
17034444,2022-03-18,5071,Perturbação do sossego,64
17034457,2022-03-18,5071,Perturbação do sossego,24
17034458,2022-03-18,5071,Perturbação do sossego,24
17034471,2022-03-18,5071,Perturbação do sossego,64
17034472,2022-03-18,5071,Perturbação do sossego,121
17034477,2022-03-18,5071,Perturbação do sossego,35
17034479,2022-03-18,5071,Perturbação do sossego,24
17034483,2022-03-18,5071,Perturbação do sossego,24
17034509,2022-03-18,5071,Perturbação do sossego,64
17034515,2022-03-18,5071,Perturbação do sossego,20
17034516,2022-03-18,5071,Perturbação do sossego,22
17034521,2022-03-18,5071,Perturbação do sossego,63
17034527,2022-03-18,5071,Perturbação do sossego,29
17034531,2022-03-18,5071,Perturbação do sossego,66
17034534,2022-03-18,5071,Perturbação do sossego,20
17034535,2022-03-18,5071,Perturbação do sossego,74
17034538,2022-03-19,5071,Perturbação do sossego,49
17034547,2022-03-19,5071,Perturbação do sossego,5
17034552,2022-03-19,5071,Perturbação do sossego,27
17034558,2022-03-19,5071,Perturbação do sossego,24
17034560,2022-03-19,5071,Perturbação do sossego,27
17034566,2022-03-19,5071,Perturbação do sossego,24
17034567,2022-03-19,5071,Perturbação do sossego,26
17034575,2022-03-19,5071,Perturbação do sossego,46
17034578,2022-03-19,5071,Perturbação do sossego,14
17034584,2022-03-19,5071,Perturbação do sossego,43
17034588,2022-03-19,5071,Perturbação do sossego,14
17034590,2022-03-19,5071,Perturbação do sossego,135
17034591,2022-03-19,5071,Perturbação do sossego,24
17034597,2022-03-19,5071,Perturbação do sossego,43
17034598,2022-03-19,5071,Perturbação do sossego,42
17034617,2022-03-19,5071,Perturbação do sossego,121
17034620,2022-03-19,5071,Perturbação do sossego,62
17034629,2022-03-19,5071,Perturbação do sossego,35
17034632,2022-03-19,5071,Perturbação do sossego,43
17034690,2022-03-19,5071,Perturbação do sossego,14
17034796,2022-03-19,5071,Perturbação do sossego,115
17034852,2022-03-19,5071,Perturbação do sossego,36
17034860,2022-03-19,5071,Perturbação do sossego,147
17034865,2022-03-19,5071,Perturbação do sossego,36
17034895,2022-03-19,5071,Perturbação do sossego,54
17034921,2022-03-19,5071,Perturbação do sossego,15
17034997,2022-03-19,5071,Perturbação do sossego,1
17035006,2022-03-19,5071,Perturbação do sossego,33
17035047,2022-03-19,5071,Perturbação do sossego,151
17035048,2022-03-19,5071,Perturbação do sossego,33
17035066,2022-03-19,5071,Perturbação do sossego,36
17035113,2022-03-19,5071,Perturbação do sossego,128
17035120,2022-03-19,5071,Perturbação do sossego,147
17035165,2022-03-19,5071,Perturbação do sossego,8
17035194,2022-03-19,5071,Perturbação do sossego,45
17035245,2022-03-19,5071,Perturbação do sossego,45
17035252,2022-03-19,5071,Perturbação do sossego,33
17035273,2022-03-19,5071,Perturbação do sossego,127
17035391,2022-03-19,5071,Perturbação do sossego,124
17035400,2022-03-19,5071,Perturbação do sossego,124
17035508,2022-03-19,5071,Perturbação do sossego,58
17035528,2022-03-19,5071,Perturbação do sossego,58
17035549,2022-03-19,5071,Perturbação do sossego,114
17035610,2022-03-19,5071,Perturbação do sossego,122
17035660,2022-03-19,5071,Perturbação do sossego,149
17035755,2022-03-19,5071,Perturbação do sossego,65
17035784,2022-03-19,5071,Perturbação do sossego,1
17035789,2022-03-19,5071,Perturbação do sossego,18
17035849,2022-03-19,5071,Perturbação do sossego,24
17035869,2022-03-19,5071,Perturbação do sossego,24
17035926,2022-03-19,5071,Perturbação do sossego,128
17035935,2022-03-19,5071,Perturbação do sossego,33
17035936,2022-03-19,5071,Perturbação do sossego,15
17035940,2022-03-19,5071,Perturbação do sossego,128
17035953,2022-03-19,5071,Perturbação do sossego,26
17035955,2022-03-19,5071,Perturbação do sossego,161
17035961,2022-03-19,5071,Perturbação do sossego,144
17035964,2022-03-19,5071,Perturbação do sossego,116
17035974,2022-03-19,5071,Perturbação do sossego,17
17036021,2022-03-19,5071,Perturbação do sossego,18
17036102,2022-03-19,5071,Perturbação do sossego,20
17036108,2022-03-19,5071,Perturbação do sossego,33
17036132,2022-03-19,5071,Perturbação do sossego,17
17036177,2022-03-19,5071,Perturbação do sossego,17
17036184,2022-03-19,5071,Perturbação do sossego,29
17036254,2022-03-19,5071,Perturbação do sossego,26
17036278,2022-03-19,5071,Perturbação do sossego,132
17036286,2022-03-19,5071,Perturbação do sossego,122
17036333,2022-03-19,5071,Perturbação do sossego,63
17036335,2022-03-19,5071,Perturbação do sossego,16
17036342,2022-03-19,5071,Perturbação do sossego,
17036403,2022-03-19,5071,Perturbação do sossego,144
17036411,2022-03-19,5071,Perturbação do sossego,139
17036417,2022-03-19,5071,Perturbação do sossego,49
17036432,2022-03-19,5071,Perturbação do sossego,99
17036448,2022-03-19,5071,Perturbação do sossego,5
17036455,2022-03-19,5071,Perturbação do sossego,36
17036464,2022-03-19,5071,Perturbação do sossego,49
17036469,2022-03-19,5071,Perturbação do sossego,76
17036484,2022-03-19,5071,Perturbação do sossego,33
17036512,2022-03-19,5071,Perturbação do sossego,90
17036519,2022-03-19,5071,Perturbação do sossego,20
17036522,2022-03-19,5071,Perturbação do sossego,122
17036524,2022-03-19,5071,Perturbação do sossego,144
17036532,2022-03-19,5071,Perturbação do sossego,24
17036535,2022-03-19,5071,Perturbação do sossego,26
17036536,2022-03-19,5071,Perturbação do sossego,90
17036541,2022-03-19,5071,Perturbação do sossego,14
17036556,2022-03-19,5071,Perturbação do sossego,151
17036559,2022-03-19,5071,Perturbação do sossego,59
17036562,2022-03-19,5071,Perturbação do sossego,59
17036564,2022-03-19,5071,Perturbação do sossego,62
17036566,2022-03-19,5071,Perturbação do sossego,59
17036567,2022-03-19,5071,Perturbação do sossego,66
17036582,2022-03-19,5071,Perturbação do sossego,24
17036583,2022-03-19,5071,Perturbação do sossego,26
17036584,2022-03-19,5071,Perturbação do sossego,100
17036585,2022-03-19,5071,Perturbação do sossego,93
17036586,2022-03-19,5071,Perturbação do sossego,127
17036590,2022-03-19,5071,Perturbação do sossego,89
17036606,2022-03-19,5071,Perturbação do sossego,63
17036608,2022-03-19,5071,Perturbação do sossego,89
17036611,2022-03-19,5071,Perturbação do sossego,45
17036618,2022-03-19,5071,Perturbação do sossego,33
17036627,2022-03-19,5071,Perturbação do sossego,148
17036631,2022-03-19,5071,Perturbação do sossego,125
17036646,2022-03-19,5071,Perturbação do sossego,115
17036648,2022-03-19,5071,Perturbação do sossego,63
17036650,2022-03-19,5071,Perturbação do sossego,26
17036651,2022-03-19,5071,Perturbação do sossego,33
17036654,2022-03-19,5071,Perturbação do sossego,20
17036655,2022-03-19,5071,Perturbação do sossego,50
17036656,2022-03-19,5071,Perturbação do sossego,84
17036657,2022-03-19,5071,Perturbação do sossego,63
17036658,2022-03-19,5071,Perturbação do sossego,149
17036659,2022-03-19,5071,Perturbação do sossego,14
17036663,2022-03-20,5071,Perturbação do sossego,144
17036664,2022-03-20,5071,Perturbação do sossego,14
17036665,2022-03-20,5071,Perturbação do sossego,161
17036666,2022-03-20,5071,Perturbação do sossego,64
17036667,2022-03-20,5071,Perturbação do sossego,26
17036674,2022-03-20,5071,Perturbação do sossego,14
17036684,2022-03-20,5071,Perturbação do sossego,128
17036685,2022-03-20,5071,Perturbação do sossego,5
17036686,2022-03-20,5071,Perturbação do sossego,5
17036687,2022-03-20,5071,Perturbação do sossego,34
17036688,2022-03-20,5071,Perturbação do sossego,63
17036691,2022-03-20,5071,Perturbação do sossego,89
17036693,2022-03-20,5071,Perturbação do sossego,132
17036697,2022-03-20,5071,Perturbação do sossego,20
17036699,2022-03-20,5071,Perturbação do sossego,20
17036727,2022-03-20,5071,Perturbação do sossego,132
17036729,2022-03-20,5071,Perturbação do sossego,18
17036739,2022-03-20,5071,Perturbação do sossego,99
17036743,2022-03-20,5071,Perturbação do sossego,14
17036820,2022-03-20,5071,Perturbação do sossego,149
17036856,2022-03-20,5071,Perturbação do sossego,128
17036888,2022-03-20,5071,Perturbação do sossego,14
17036952,2022-03-20,5071,Perturbação do sossego,15
17036971,2022-03-20,5071,Perturbação do sossego,15
17037011,2022-03-20,5071,Perturbação do sossego,35
17037014,2022-03-20,5071,Perturbação do sossego,45
17037045,2022-03-20,5071,Perturbação do sossego,35
17037075,2022-03-20,5071,Perturbação do sossego,64
17037113,2022-03-20,5071,Perturbação do sossego,5
17037283,2022-03-20,5071,Perturbação do sossego,89
17037322,2022-03-20,5071,Perturbação do sossego,122
17037349,2022-03-20,5071,Perturbação do sossego,5
17037351,2022-03-20,5071,Perturbação do sossego,82
17037358,2022-03-20,5071,Perturbação do sossego,82
17037362,2022-03-20,5071,Perturbação do sossego,82
17037363,2022-03-20,5071,Perturbação do sossego,82
17037374,2022-03-20,5071,Perturbação do sossego,82
17037379,2022-03-20,5071,Perturbação do sossego,82
17037380,2022-03-20,5071,Perturbação do sossego,82
17037383,2022-03-20,5071,Perturbação do sossego,82
17037386,2022-03-20,5071,Perturbação do sossego,82
17037430,2022-03-20,5071,Perturbação do sossego,44
17037438,2022-03-20,5071,Perturbação do sossego,25
17037447,2022-03-20,5071,Perturbação do sossego,24
17037449,2022-03-20,5071,Perturbação do sossego,146
17037465,2022-03-20,5071,Perturbação do sossego,16
17037468,2022-03-20,5071,Perturbação do sossego,
17037473,2022-03-20,5071,Perturbação do sossego,64
17037480,2022-03-20,5071,Perturbação do sossego,16
17037484,2022-03-20,5071,Perturbação do sossego,64
17037488,2022-03-20,5071,Perturbação do sossego,64
17037495,2022-03-20,5071,Perturbação do sossego,64
17037497,2022-03-20,5071,Perturbação do sossego,146
17037562,2022-03-20,5071,Perturbação do sossego,161
17037587,2022-03-20,5071,Perturbação do sossego,128
17037588,2022-03-20,5071,Perturbação do sossego,69
17037594,2022-03-20,5071,Perturbação do sossego,64
17037630,2022-03-20,5071,Perturbação do sossego,64
17037653,2022-03-20,5071,Perturbação do sossego,64
17037684,2022-03-20,5071,Perturbação do sossego,119
17037707,2022-03-20,5071,Perturbação do sossego,127
17037721,2022-03-20,5071,Perturbação do sossego,146
17037770,2022-03-20,5071,Perturbação do sossego,25
17037781,2022-03-20,5071,Perturbação do sossego,127
17037797,2022-03-20,5071,Perturbação do sossego,137
17037817,2022-03-20,5071,Perturbação do sossego,137
17037820,2022-03-20,5071,Perturbação do sossego,64
17037821,2022-03-20,5071,Perturbação do sossego,20
17037835,2022-03-20,5071,Perturbação do sossego,75
17037860,2022-03-20,5071,Perturbação do sossego,14
17037862,2022-03-20,5071,Perturbação do sossego,127
17037879,2022-03-20,5071,Perturbação do sossego,14
17037886,2022-03-20,5071,Perturbação do sossego,89
17037894,2022-03-20,5071,Perturbação do sossego,63
17037895,2022-03-20,5071,Perturbação do sossego,43
17037908,2022-03-20,5071,Perturbação do sossego,17
17037911,2022-03-20,5071,Perturbação do sossego,63
17037939,2022-03-20,5071,Perturbação do sossego,25
17037960,2022-03-20,5071,Perturbação do sossego,132
17037987,2022-03-20,5071,Perturbação do sossego,127
17038005,2022-03-20,5071,Perturbação do sossego,29
17038067,2022-03-20,5071,Perturbação do sossego,59
17038085,2022-03-20,5071,Perturbação do sossego,18
17038108,2022-03-20,5071,Perturbação do sossego,128
17038135,2022-03-20,5071,Perturbação do sossego,29
17038149,2022-03-20,5071,Perturbação do sossego,43
17038150,2022-03-20,5071,Perturbação do sossego,35
17038157,2022-03-20,5071,Perturbação do sossego,116
17038164,2022-03-20,5071,Perturbação do sossego,132
17038169,2022-03-20,5071,Perturbação do sossego,132
17038172,2022-03-20,5071,Perturbação do sossego,20
17038177,2022-03-20,5071,Perturbação do sossego,83
17038209,2022-03-20,5071,Perturbação do sossego,38
17038210,2022-03-20,5071,Perturbação do sossego,5
17038211,2022-03-20,5071,Perturbação do sossego,5
17038212,2022-03-20,5071,Perturbação do sossego,5
17038213,2022-03-20,5071,Perturbação do sossego,127
17038214,2022-03-20,5071,Perturbação do sossego,5
17038216,2022-03-20,5071,Perturbação do sossego,20
17038219,2022-03-20,5071,Perturbação do sossego,5
17038220,2022-03-20,5071,Perturbação do sossego,20
17038222,2022-03-20,5071,Perturbação do sossego,5
17038224,2022-03-20,5071,Perturbação do sossego,42
17038226,2022-03-20,5071,Perturbação do sossego,5
17038227,2022-03-20,5071,Perturbação do sossego,20
17038230,2022-03-20,5071,Perturbação do sossego,132
17038231,2022-03-20,5071,Perturbação do sossego,20
17038232,2022-03-20,5071,Perturbação do sossego,132
17038233,2022-03-20,5071,Perturbação do sossego,20
17038234,2022-03-20,5071,Perturbação do sossego,132
17038235,2022-03-20,5071,Perturbação do sossego,132
17038236,2022-03-20,5071,Perturbação do sossego,132
17038237,2022-03-20,5071,Perturbação do sossego,132
17038239,2022-03-20,5071,Perturbação do sossego,132
17038241,2022-03-20,5071,Perturbação do sossego,149
17038244,2022-03-20,5071,Perturbação do sossego,20
17038245,2022-03-20,5071,Perturbação do sossego,20
17038247,2022-03-20,5071,Perturbação do sossego,20
17038248,2022-03-20,5071,Perturbação do sossego,20
17038250,2022-03-20,5071,Perturbação do sossego,86
17038251,2022-03-20,5071,Perturbação do sossego,
17038252,2022-03-20,5071,Perturbação do sossego,20
17038253,2022-03-20,5071,Perturbação do sossego,20
17038278,2022-03-21,5071,Perturbação do sossego,142
17038436,2022-03-21,5071,Perturbação do sossego,29
17038439,2022-03-21,5071,Perturbação do sossego,29
17038444,2022-03-21,5071,Perturbação do sossego,29
17038448,2022-03-21,5071,Perturbação do sossego,29
17038707,2022-03-21,5071,Perturbação do sossego,55
17039031,2022-03-21,5071,Perturbação do sossego,38
17039462,2022-03-21,5071,Perturbação do sossego,33
17039687,2022-03-21,5071,Perturbação do sossego,1
17039719,2022-03-21,5071,Perturbação do sossego,49
17039726,2022-03-21,5071,Perturbação do sossego,49
17039744,2022-03-21,5071,Perturbação do sossego,49
17039821,2022-03-21,5071,Perturbação do sossego,49
17040092,2022-03-21,5071,Perturbação do sossego,144
17040251,2022-03-21,5071,Perturbação do sossego,36
17040345,2022-03-21,5071,Perturbação do sossego,5
17040590,2022-03-21,5071,Perturbação do sossego,119
17040646,2022-03-21,5071,Perturbação do sossego,149
17040769,2022-03-21,5071,Perturbação do sossego,25
17041177,2022-03-21,5071,Perturbação do sossego,65
17041706,2022-03-21,5071,Perturbação do sossego,5
17041723,2022-03-21,5071,Perturbação do sossego,5
17041989,2022-03-21,5071,Perturbação do sossego,120
17042500,2022-03-21,5071,Perturbação do sossego,20
17042528,2022-03-21,5071,Perturbação do sossego,20
17042564,2022-03-21,5071,Perturbação do sossego,109
17042567,2022-03-21,5071,Perturbação do sossego,109
17042600,2022-03-21,5071,Perturbação do sossego,109
17042606,2022-03-21,5071,Perturbação do sossego,109
17042742,2022-03-21,5071,Perturbação do sossego,29
17042826,2022-03-21,5071,Perturbação do sossego,64
17042832,2022-03-21,5071,Perturbação do sossego,64
17042838,2022-03-21,5071,Perturbação do sossego,64
17042908,2022-03-21,5071,Perturbação do sossego,161
17042978,2022-03-21,5071,Perturbação do sossego,146
17042982,2022-03-21,5071,Perturbação do sossego,33
17042991,2022-03-21,5071,Perturbação do sossego,146
17043004,2022-03-21,5071,Perturbação do sossego,146
17043070,2022-03-21,5071,Perturbação do sossego,109
17043122,2022-03-21,5071,Perturbação do sossego,16
17043137,2022-03-21,5071,Perturbação do sossego,16
17043142,2022-03-21,5071,Perturbação do sossego,16
17043148,2022-03-21,5071,Perturbação do sossego,35
17043149,2022-03-21,5071,Perturbação do sossego,120
17043175,2022-03-21,5071,Perturbação do sossego,24
17043205,2022-03-21,5071,Perturbação do sossego,24
17043209,2022-03-21,5071,Perturbação do sossego,115
17043211,2022-03-21,5071,Perturbação do sossego,115
17043214,2022-03-21,5071,Perturbação do sossego,115
17043218,2022-03-21,5071,Perturbação do sossego,43
17043226,2022-03-21,5071,Perturbação do sossego,115
17043231,2022-03-21,5071,Perturbação do sossego,115
17043305,2022-03-21,5071,Perturbação do sossego,24
17043310,2022-03-21,5071,Perturbação do sossego,33
17043313,2022-03-21,5071,Perturbação do sossego,59
17043314,2022-03-21,5071,Perturbação do sossego,59
17043316,2022-03-21,5071,Perturbação do sossego,59
17043317,2022-03-21,5071,Perturbação do sossego,59
17043318,2022-03-21,5071,Perturbação do sossego,24
17043321,2022-03-21,5071,Perturbação do sossego,59
17043322,2022-03-21,5071,Perturbação do sossego,24
17043323,2022-03-21,5071,Perturbação do sossego,59
17043325,2022-03-21,5071,Perturbação do sossego,59
17043326,2022-03-21,5071,Perturbação do sossego,24
17043328,2022-03-21,5071,Perturbação do sossego,59
17043330,2022-03-21,5071,Perturbação do sossego,59
17043331,2022-03-21,5071,Perturbação do sossego,59
17043332,2022-03-21,5071,Perturbação do sossego,59
17043333,2022-03-21,5071,Perturbação do sossego,59
17043335,2022-03-21,5071,Perturbação do sossego,59
17043336,2022-03-21,5071,Perturbação do sossego,59
17043339,2022-03-21,5071,Perturbação do sossego,33
17043373,2022-03-22,5071,Perturbação do sossego,24
17043378,2022-03-22,5071,Perturbação do sossego,17
17043409,2022-03-22,5071,Perturbação do sossego,64
17043412,2022-03-22,5071,Perturbação do sossego,64
17043414,2022-03-22,5071,Perturbação do sossego,64
17043416,2022-03-22,5071,Perturbação do sossego,64
17043417,2022-03-22,5071,Perturbação do sossego,64
17043418,2022-03-22,5071,Perturbação do sossego,24
17043420,2022-03-22,5071,Perturbação do sossego,24
17043421,2022-03-22,5071,Perturbação do sossego,64
17043423,2022-03-22,5071,Perturbação do sossego,64
17043426,2022-03-22,5071,Perturbação do sossego,64
17043428,2022-03-22,5071,Perturbação do sossego,64
17043437,2022-03-22,5071,Perturbação do sossego,24
17043443,2022-03-22,5071,Perturbação do sossego,109
17043457,2022-03-22,5071,Perturbação do sossego,24
17043507,2022-03-22,5071,Perturbação do sossego,15
17043610,2022-03-22,5071,Perturbação do sossego,10
17043761,2022-03-22,5071,Perturbação do sossego,12
17043779,2022-03-22,5071,Perturbação do sossego,146
17043935,2022-03-22,5071,Perturbação do sossego,144
17043971,2022-03-22,5071,Perturbação do sossego,144
17044127,2022-03-22,5071,Perturbação do sossego,43
17044148,2022-03-22,5071,Perturbação do sossego,37
17044161,2022-03-22,5071,Perturbação do sossego,5
17044197,2022-03-22,5071,Perturbação do sossego,161
17044269,2022-03-22,5071,Perturbação do sossego,99
17044311,2022-03-22,5071,Perturbação do sossego,33
17044329,2022-03-22,5071,Perturbação do sossego,20
17044455,2022-03-22,5071,Perturbação do sossego,42
17044507,2022-03-22,5071,Perturbação do sossego,42
17044604,2022-03-22,5071,Perturbação do sossego,151
17044635,2022-03-22,5071,Perturbação do sossego,5
17044653,2022-03-22,5071,Perturbação do sossego,83
17044663,2022-03-22,5071,Perturbação do sossego,5
17044730,2022-03-22,5071,Perturbação do sossego,64
17044920,2022-03-22,5071,Perturbação do sossego,148
17045059,2022-03-22,5071,Perturbação do sossego,117
17045117,2022-03-22,5071,Perturbação do sossego,128
17045703,2022-03-22,5071,Perturbação do sossego,144
17045790,2022-03-22,5071,Perturbação do sossego,83
17045836,2022-03-22,5071,Perturbação do sossego,24
17045943,2022-03-22,5071,Perturbação do sossego,128
17045947,2022-03-22,5071,Perturbação do sossego,
17046122,2022-03-22,5071,Perturbação do sossego,142
17046212,2022-03-22,5071,Perturbação do sossego,100
17046632,2022-03-22,5071,Perturbação do sossego,25
17046680,2022-03-22,5071,Perturbação do sossego,144
17046750,2022-03-22,5071,Perturbação do sossego,23
17047013,2022-03-22,5071,Perturbação do sossego,5
17047191,2022-03-22,5071,Perturbação do sossego,27
17047408,2022-03-22,5071,Perturbação do sossego,69
17047553,2022-03-22,5071,Perturbação do sossego,108
17047693,2022-03-22,5071,Perturbação do sossego,109
17047826,2022-03-22,5071,Perturbação do sossego,148
17047914,2022-03-22,5071,Perturbação do sossego,161
17047915,2022-03-22,5071,Perturbação do sossego,128
17047997,2022-03-22,5071,Perturbação do sossego,114
17048084,2022-03-22,5071,Perturbação do sossego,128
17048102,2022-03-22,5071,Perturbação do sossego,35
17048125,2022-03-22,5071,Perturbação do sossego,144
17048164,2022-03-22,5071,Perturbação do sossego,43
17048258,2022-03-22,5071,Perturbação do sossego,114
17048292,2022-03-22,5071,Perturbação do sossego,38
17048310,2022-03-22,5071,Perturbação do sossego,128
17048313,2022-03-22,5071,Perturbação do sossego,24
17048332,2022-03-22,5071,Perturbação do sossego,132
17048333,2022-03-22,5071,Perturbação do sossego,116
17048335,2022-03-22,5071,Perturbação do sossego,122
17048342,2022-03-22,5071,Perturbação do sossego,41
17048347,2022-03-22,5071,Perturbação do sossego,24
17048362,2022-03-22,5071,Perturbação do sossego,128
17048363,2022-03-22,5071,Perturbação do sossego,161
17048365,2022-03-22,5071,Perturbação do sossego,128
17048388,2022-03-22,5071,Perturbação do sossego,128
17048420,2022-03-22,5071,Perturbação do sossego,99
17048438,2022-03-23,5071,Perturbação do sossego,24
17048449,2022-03-23,5071,Perturbação do sossego,119
17048473,2022-03-23,5071,Perturbação do sossego,86
17048474,2022-03-23,5071,Perturbação do sossego,66
17048484,2022-03-23,5071,Perturbação do sossego,
17048499,2022-03-23,5071,Perturbação do sossego,109
17048544,2022-03-23,5071,Perturbação do sossego,144
17049092,2022-03-23,5071,Perturbação do sossego,29
17049110,2022-03-23,5071,Perturbação do sossego,36
17049115,2022-03-23,5071,Perturbação do sossego,36
17049197,2022-03-23,5071,Perturbação do sossego,90
17049225,2022-03-23,5071,Perturbação do sossego,42
17049264,2022-03-23,5071,Perturbação do sossego,5
17049323,2022-03-23,5071,Perturbação do sossego,28
17049886,2022-03-23,5071,Perturbação do sossego,41
17049913,2022-03-23,5071,Perturbação do sossego,93
17050173,2022-03-23,5071,Perturbação do sossego,20
17050245,2022-03-23,5071,Perturbação do sossego,33
17050387,2022-03-23,5071,Perturbação do sossego,83
17050561,2022-03-23,5071,Perturbação do sossego,33
17050640,2022-03-23,5071,Perturbação do sossego,107
17050762,2022-03-23,5071,Perturbação do sossego,139
17050851,2022-03-23,5071,Perturbação do sossego,127
17050866,2022-03-23,5071,Perturbação do sossego,25
17050945,2022-03-23,5071,Perturbação do sossego,25
17050989,2022-03-23,5071,Perturbação do sossego,36
17051034,2022-03-23,5071,Perturbação do sossego,20
17051080,2022-03-23,5071,Perturbação do sossego,115
17051091,2022-03-23,5071,Perturbação do sossego,24
17051113,2022-03-23,5071,Perturbação do sossego,122
17051246,2022-03-23,5071,Perturbação do sossego,24
17051452,2022-03-23,5071,Perturbação do sossego,15
17051722,2022-03-23,5071,Perturbação do sossego,120
17051795,2022-03-23,5071,Perturbação do sossego,120
17051839,2022-03-23,5071,Perturbação do sossego,36
17052281,2022-03-23,5071,Perturbação do sossego,107
17052590,2022-03-23,5071,Perturbação do sossego,149
17052767,2022-03-23,5071,Perturbação do sossego,109
17052957,2022-03-23,5071,Perturbação do sossego,114
17053036,2022-03-23,5071,Perturbação do sossego,93
17053042,2022-03-23,5071,Perturbação do sossego,90
17053046,2022-03-23,5071,Perturbação do sossego,26
17053133,2022-03-23,5071,Perturbação do sossego,63
17053145,2022-03-23,5071,Perturbação do sossego,116
17053155,2022-03-23,5071,Perturbação do sossego,144
17053253,2022-03-23,5071,Perturbação do sossego,38
17053270,2022-03-23,5071,Perturbação do sossego,20
17053309,2022-03-23,5071,Perturbação do sossego,16
17053365,2022-03-23,5071,Perturbação do sossego,62
17053419,2022-03-23,5071,Perturbação do sossego,100
17053423,2022-03-23,5071,Perturbação do sossego,132
17053461,2022-03-23,5071,Perturbação do sossego,24
17053482,2022-03-23,5071,Perturbação do sossego,119
17053483,2022-03-23,5071,Perturbação do sossego,119
17053495,2022-03-23,5071,Perturbação do sossego,63
17053497,2022-03-23,5071,Perturbação do sossego,20
17053511,2022-03-24,5071,Perturbação do sossego,93
17053526,2022-03-24,5071,Perturbação do sossego,119
17053562,2022-03-24,5071,Perturbação do sossego,36
17053569,2022-03-24,5071,Perturbação do sossego,20
17053576,2022-03-24,5071,Perturbação do sossego,151
17053629,2022-03-24,5071,Perturbação do sossego,24
17053667,2022-03-24,5071,Perturbação do sossego,76
17053828,2022-03-24,5071,Perturbação do sossego,20
17053844,2022-03-24,5071,Perturbação do sossego,144
17053961,2022-03-24,5071,Perturbação do sossego,23
17054033,2022-03-24,5071,Perturbação do sossego,117
17054131,2022-03-24,5071,Perturbação do sossego,
17054269,2022-03-24,5071,Perturbação do sossego,40
17054309,2022-03-24,5071,Perturbação do sossego,20
17054354,2022-03-24,5071,Perturbação do sossego,38
17054462,2022-03-24,5071,Perturbação do sossego,128
17054484,2022-03-24,5071,Perturbação do sossego,66
17054518,2022-03-24,5071,Perturbação do sossego,55
17054690,2022-03-24,5071,Perturbação do sossego,48
17054782,2022-03-24,5071,Perturbação do sossego,24
17055200,2022-03-24,5071,Perturbação do sossego,131
17055259,2022-03-24,5071,Perturbação do sossego,5
17055844,2022-03-24,5071,Perturbação do sossego,141
17055846,2022-03-24,5071,Perturbação do sossego,32
17055904,2022-03-24,5071,Perturbação do sossego,106
17055909,2022-03-24,5071,Perturbação do sossego,24
