evento_id,evento,data_inicial,data_final,id_chamado
3,Réveillon,2022-12-30,2023-01-01,18080258
3,Réveillon,2022-12-30,2023-01-01,18080267
3,Réveillon,2022-12-30,2023-01-01,18080269
3,Réveillon,2022-12-30,2023-01-01,18080295
3,Réveillon,2022-12-30,2023-01-01,18080307
3,Réveillon,2022-12-30,2023-01-01,18080319
3,Réveillon,2022-12-30,2023-01-01,18080330
3,Réveillon,2022-12-30,2023-01-01,18080335
3,Réveillon,2022-12-30,2023-01-01,18080337
3,Réveillon,2022-12-30,2023-01-01,18080341
3,Réveillon,2022-12-30,2023-01-01,18080382
3,Réveillon,2022-12-30,2023-01-01,18080391
3,Réveillon,2022-12-30,2023-01-01,18080392
4,Carnaval,2023-02-18,2023-02-21,18327456
4,Carnaval,2023-02-18,2023-02-21,18327467
4,Carnaval,2023-02-18,2023-02-21,18327486
4,Carnaval,2023-02-18,2023-02-21,18327522
4,Carnaval,2023-02-18,2023-02-21,18327530
4,Carnaval,2023-02-18,2023-02-21,18327558
4,Carnaval,2023-02-18,2023-02-21,18327583
4,Carnaval,2023-02-18,2023-02-21,18327681
4,Carnaval,2023-02-18,2023-02-21,18327692
4,Carnaval,2023-02-18,2023-02-21,18327706
4,Carnaval,2023-02-18,2023-02-21,18327719
4,Carnaval,2023-02-18,2023-02-21,18327808
4,Carnaval,2023-02-18,2023-02-21,18327812
4,Carnaval,2023-02-18,2023-02-21,18327854
4,Carnaval,2023-02-18,2023-02-21,18327868
4,Carnaval,2023-02-18,2023-02-21,18327948
4,Carnaval,2023-02-18,2023-02-21,18327981
4,Carnaval,2023-02-18,2023-02-21,18328035
4,Carnaval,2023-02-18,2023-02-21,18328048
4,Carnaval,2023-02-18,2023-02-21,18328278
4,Carnaval,2023-02-18,2023-02-21,18328279
4,Carnaval,2023-02-18,2023-02-21,18328417
4,Carnaval,2023-02-18,2023-02-21,18328421
4,Carnaval,2023-02-18,2023-02-21,18328428
4,Carnaval,2023-02-18,2023-02-21,18328436
4,Carnaval,2023-02-18,2023-02-21,18328508
4,Carnaval,2023-02-18,2023-02-21,18328534
4,Carnaval,2023-02-18,2023-02-21,18328550
4,Carnaval,2023-02-18,2023-02-21,18328631
4,Carnaval,2023-02-18,2023-02-21,18328665
4,Carnaval,2023-02-18,2023-02-21,18328697
4,Carnaval,2023-02-18,2023-02-21,18328714
4,Carnaval,2023-02-18,2023-02-21,18328730
4,Carnaval,2023-02-18,2023-02-21,18328809
4,Carnaval,2023-02-18,2023-02-21,18328822
4,Carnaval,2023-02-18,2023-02-21,18328873
4,Carnaval,2023-02-18,2023-02-21,18328889
4,Carnaval,2023-02-18,2023-02-21,18328925
4,Carnaval,2023-02-18,2023-02-21,18328955
4,Carnaval,2023-02-18,2023-02-21,18328957
4,Carnaval,2023-02-18,2023-02-21,18328998
4,Carnaval,2023-02-18,2023-02-21,18329017
4,Carnaval,2023-02-18,2023-02-21,18329041
4,Carnaval,2023-02-18,2023-02-21,18329042
4,Carnaval,2023-02-18,2023-02-21,18329043
4,Carnaval,2023-02-18,2023-02-21,18329077
4,Carnaval,2023-02-18,2023-02-21,18329191
4,Carnaval,2023-02-18,2023-02-21,18329201
4,Carnaval,2023-02-18,2023-02-21,18329258
4,Carnaval,2023-02-18,2023-02-21,18329291
4,Carnaval,2023-02-18,2023-02-21,18329312
4,Carnaval,2023-02-18,2023-02-21,18329324
4,Carnaval,2023-02-18,2023-02-21,18329408
4,Carnaval,2023-02-18,2023-02-21,18329409
4,Carnaval,2023-02-18,2023-02-21,18329415
4,Carnaval,2023-02-18,2023-02-21,18329445
4,Carnaval,2023-02-18,2023-02-21,18329482
4,Carnaval,2023-02-18,2023-02-21,18329490
4,Carnaval,2023-02-18,2023-02-21,18329531
4,Carnaval,2023-02-18,2023-02-21,18329561
4,Carnaval,2023-02-18,2023-02-21,18329570
4,Carnaval,2023-02-18,2023-02-21,18329572
4,Carnaval,2023-02-18,2023-02-21,18329574
4,Carnaval,2023-02-18,2023-02-21,18329577
4,Carnaval,2023-02-18,2023-02-21,18329578
4,Carnaval,2023-02-18,2023-02-21,18329586
4,Carnaval,2023-02-18,2023-02-21,18329593
4,Carnaval,2023-02-18,2023-02-21,18329603
4,Carnaval,2023-02-18,2023-02-21,18329615
4,Carnaval,2023-02-18,2023-02-21,18329617
4,Carnaval,2023-02-18,2023-02-21,18329623
4,Carnaval,2023-02-18,2023-02-21,18329624
4,Carnaval,2023-02-18,2023-02-21,18329627
4,Carnaval,2023-02-18,2023-02-21,18329632
4,Carnaval,2023-02-18,2023-02-21,18329637
4,Carnaval,2023-02-18,2023-02-21,18329652
4,Carnaval,2023-02-18,2023-02-21,18329654
4,Carnaval,2023-02-18,2023-02-21,18329659
4,Carnaval,2023-02-18,2023-02-21,18329661
4,Carnaval,2023-02-18,2023-02-21,18329670
4,Carnaval,2023-02-18,2023-02-21,18329683
4,Carnaval,2023-02-18,2023-02-21,18329699
4,Carnaval,2023-02-18,2023-02-21,18329727
4,Carnaval,2023-02-18,2023-02-21,18329734
4,Carnaval,2023-02-18,2023-02-21,18329735
4,Carnaval,2023-02-18,2023-02-21,18329741
4,Carnaval,2023-02-18,2023-02-21,18329774
4,Carnaval,2023-02-18,2023-02-21,18329795
4,Carnaval,2023-02-18,2023-02-21,18329817
4,Carnaval,2023-02-18,2023-02-21,18329819
4,Carnaval,2023-02-18,2023-02-21,18329833
4,Carnaval,2023-02-18,2023-02-21,18329840
4,Carnaval,2023-02-18,2023-02-21,18329881
4,Carnaval,2023-02-18,2023-02-21,18329906
4,Carnaval,2023-02-18,2023-02-21,18329958
4,Carnaval,2023-02-18,2023-02-21,18329965
4,Carnaval,2023-02-18,2023-02-21,18329967
4,Carnaval,2023-02-18,2023-02-21,18329999
4,Carnaval,2023-02-18,2023-02-21,18330105
4,Carnaval,2023-02-18,2023-02-21,18330116
4,Carnaval,2023-02-18,2023-02-21,18330160
4,Carnaval,2023-02-18,2023-02-21,18330287
4,Carnaval,2023-02-18,2023-02-21,18330300
4,Carnaval,2023-02-18,2023-02-21,18330318
4,Carnaval,2023-02-18,2023-02-21,18330333
4,Carnaval,2023-02-18,2023-02-21,18330343
4,Carnaval,2023-02-18,2023-02-21,18330346
4,Carnaval,2023-02-18,2023-02-21,18330353
4,Carnaval,2023-02-18,2023-02-21,18330384
4,Carnaval,2023-02-18,2023-02-21,18330386
4,Carnaval,2023-02-18,2023-02-21,18330400
4,Carnaval,2023-02-18,2023-02-21,18330439
4,Carnaval,2023-02-18,2023-02-21,18330474
4,Carnaval,2023-02-18,2023-02-21,18330508
4,Carnaval,2023-02-18,2023-02-21,18330552
4,Carnaval,2023-02-18,2023-02-21,18330571
4,Carnaval,2023-02-18,2023-02-21,18330573
4,Carnaval,2023-02-18,2023-02-21,18330613
4,Carnaval,2023-02-18,2023-02-21,18330619
4,Carnaval,2023-02-18,2023-02-21,18330635
4,Carnaval,2023-02-18,2023-02-21,18330642
4,Carnaval,2023-02-18,2023-02-21,18330645
4,Carnaval,2023-02-18,2023-02-21,18330689
4,Carnaval,2023-02-18,2023-02-21,18330701
4,Carnaval,2023-02-18,2023-02-21,18330716
4,Carnaval,2023-02-18,2023-02-21,18330735
4,Carnaval,2023-02-18,2023-02-21,18330751
4,Carnaval,2023-02-18,2023-02-21,18330752
4,Carnaval,2023-02-18,2023-02-21,18330802
4,Carnaval,2023-02-18,2023-02-21,18330822
4,Carnaval,2023-02-18,2023-02-21,18330870
4,Carnaval,2023-02-18,2023-02-21,18330875
4,Carnaval,2023-02-18,2023-02-21,18330923
4,Carnaval,2023-02-18,2023-02-21,18330924
4,Carnaval,2023-02-18,2023-02-21,18330948
4,Carnaval,2023-02-18,2023-02-21,18330949
4,Carnaval,2023-02-18,2023-02-21,18330954
4,Carnaval,2023-02-18,2023-02-21,18330963
4,Carnaval,2023-02-18,2023-02-21,18330967
4,Carnaval,2023-02-18,2023-02-21,18330978
4,Carnaval,2023-02-18,2023-02-21,18330996
4,Carnaval,2023-02-18,2023-02-21,18330997
4,Carnaval,2023-02-18,2023-02-21,18331011
4,Carnaval,2023-02-18,2023-02-21,18331051
4,Carnaval,2023-02-18,2023-02-21,18331074
4,Carnaval,2023-02-18,2023-02-21,18331075
4,Carnaval,2023-02-18,2023-02-21,18331081
4,Carnaval,2023-02-18,2023-02-21,18331086
4,Carnaval,2023-02-18,2023-02-21,18331087
4,Carnaval,2023-02-18,2023-02-21,18331095
4,Carnaval,2023-02-18,2023-02-21,18331102
4,Carnaval,2023-02-18,2023-02-21,18331103
4,Carnaval,2023-02-18,2023-02-21,18331110
4,Carnaval,2023-02-18,2023-02-21,18331114
4,Carnaval,2023-02-18,2023-02-21,18331115
4,Carnaval,2023-02-18,2023-02-21,18331116
4,Carnaval,2023-02-18,2023-02-21,18331117
4,Carnaval,2023-02-18,2023-02-21,18331134
4,Carnaval,2023-02-18,2023-02-21,18331139
4,Carnaval,2023-02-18,2023-02-21,18331146
4,Carnaval,2023-02-18,2023-02-21,18331149
4,Carnaval,2023-02-18,2023-02-21,18331151
4,Carnaval,2023-02-18,2023-02-21,18331154
4,Carnaval,2023-02-18,2023-02-21,18331158
4,Carnaval,2023-02-18,2023-02-21,18331162
4,Carnaval,2023-02-18,2023-02-21,18331168
4,Carnaval,2023-02-18,2023-02-21,18331193
4,Carnaval,2023-02-18,2023-02-21,18331197
4,Carnaval,2023-02-18,2023-02-21,18331204
4,Carnaval,2023-02-18,2023-02-21,18331212
4,Carnaval,2023-02-18,2023-02-21,18331222
4,Carnaval,2023-02-18,2023-02-21,18331223
